x,y,z
0.4045799747485226,0.0,-1.0228954218455009
0.41267225268136604,0.0,-1.0239714897724874
0.4200356796471121,0.0,-1.0231353907589107
0.4283557069799937,0.0,-1.0240172792964335
0.43688470064225704,0.0,-1.0247574143887546
0.44446802851505873,0.0,-1.0236719062414175
0.4508065456896286,0.0,-1.0230823321528846
0.4598586388544812,0.0,-1.0256247034227013
0.4691416936480327,0.0,-1.0280107350028282
0.47679173931091784,0.0,-1.0266906239587803
0.48426591491724486,0.0,-1.025398714476161
0.4934747429332718,0.0,-1.02765883350796
0.5029125814830228,0.0,-1.0297547938155382
0.5115102291464433,0.0,-1.029979264586697
0.5208542289507928,0.0,-1.0320110814250372
0.529333045444552,0.0,-1.0321853162104155
0.5391207977137964,0.0,-1.033878506146849
0.548625127969526,0.0,-1.0379241152225056
0.5609924092834754,0.0,-1.04493230246094
0.5707833444024066,0.0,-1.0464561021623429
0.5784981232682112,0.0,-1.0444979278941426
0.5883544944654824,0.0,-1.0458675771063306
0.5980715783605116,0.0,-1.0472566004362858
0.6071933687132249,0.0,-1.0466213321878575
0.6161515726342948,0.0,-1.0460178007760124
0.6259721179384568,0.0,-1.0471670867457794
0.6430186720129571,0.0,-1.062586931710857
0.6636599918348669,0.0,-1.080453337834515
0.6773491212469639,0.0,-1.0860930751763247
0.6877461824789203,0.0,-1.0866467634358792
0.6990709746980857,0.0,-1.088914951837226
0.70931059385509,0.0,-1.0918252980422003
0.7198382104263853,0.0,-1.0921066572501694
0.7302099612022352,0.0,-1.0924236415242166
0.7421197707448053,0.0,-1.0940485573637386
0.7550277774079321,0.0,-1.097340902063911
0.7655311786701007,0.0,-1.0973632099191073
0.7774128588063722,0.0,-1.0987926314653298
0.0,0.0,-0.0
0.0,0.0,-0.0
0.8046760102346192,0.0,-1.0914359892146197
0.0,0.0,-0.0
0.9568858868117568,0.0,-1.2698304609751956
0.9711356831390359,0.0,-1.2715720525924115
0.9844453862953946,0.0,-1.2714288345801004
0.0,0.0,-0.0
0.8549019039170475,0.0,-1.070533854989653
0.8617972363106795,0.0,-1.064990856058058
0.8739150447142972,0.0,-1.0654372316668907
0.8888202127530128,0.0,-1.0686901465821088
0.0,0.0,-0.0
1.2401230602105897,0.0,-1.447387576129463
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
1.3475403690978833,0.0,-1.3223762526798264
1.3548442610317324,0.0,-1.3120186844513224
1.3562863657263498,0.0,-1.2960954031801866
0.0,0.0,-0.0
1.3612031453341096,0.0,-1.267566959624827
1.3622166356273222,0.0,-1.251745116874909
1.3675252847453405,0.0,-1.23999620789024
1.3729524872130079,0.0,-1.2279924543154228
1.3778552371232191,0.0,-1.2164534292491918
1.3796507064490666,0.0,-1.2022744812207369
1.3845610986951309,0.0,-1.1904900520290507
1.3939513296374153,0.0,-1.18257502535868
1.4000255132996395,0.0,-1.1722647150324375
1.4044830364238152,0.0,-1.1606512828570605
1.4136999311661478,0.0,-1.1525747284323171
0.0,0.0,-0.0
0.0,0.0,-0.0
1.4410759333657803,0.0,-1.1279185051562661
2.201325525132873,0.0,-1.7173904426188245
2.1999871507603728,0.0,-1.6929951377630283
2.201316995830364,0.0,-1.6714961812305698
2.202749271465317,0.0,-1.6496665260163987
2.203705086370334,0.0,-1.6282763562447011
2.211222896196583,0.0,-1.6112694694978853
2.21675221282519,0.0,-1.5899665489986334
2.2174511587884917,0.0,-1.568300468146196
2.21796065540804,0.0,-1.5466953581949932
2.224606748425099,0.0,-1.5300734671451268
2.2245102285882976,0.0,-1.5089394430877736
2.2250126825216108,0.0,-1.4867059435604557
2.2278866304227813,0.0,-1.4679050248512082
2.2275090284630465,0.0,-1.446561276999912
2.23006664144646,0.0,-1.4278328945320273
2.2361043605853053,0.0,-1.4108767800808775
2.23837546821189,0.0,-1.39218219472424
2.237327791265138,0.0,-1.37103623381465
2.2392868728254345,0.0,-1.352423861513722
2.2482071724878003,0.0,-1.3375427131775686
2.2464454260056455,0.0,-1.3169278446362638
2.2449640070898624,0.0,-1.295608199600106
2.246552099259161,0.0,-1.2767379000069894
2.2479889423901884,0.0,-1.257903698576104
2.252561993951844,0.0,-1.2414300074525717
2.2570161737614742,0.0,-1.2249497913706975
2.2580342924827947,0.0,-1.2061845356211973
2.2624436905448833,0.0,-1.1893210445937838
2.2665242173721656,0.0,-1.1728478043060373
2.2740508261069,0.0,-1.1581868762348009
2.274529533572856,0.0,-1.13949611710828
2.2750562522077864,0.0,-1.1204530553710237
2.278644580395921,0.0,-1.103994056248627
2.278693893062494,0.0,-1.085417035852901
2.274788823115983,0.0,-1.06558894993642
2.278172545709266,0.0,-1.0488059172108843
2.284897889576364,0.0,-1.034072354436322
2.2843957480358528,0.0,-1.0156456401500065
2.283575922069101,0.0,-0.9976697891317822
2.2787730280472034,0.0,-0.9785670578169797
2.2852129652373163,0.0,-0.963432251645788
2.2876910618226747,0.0,-0.9471249155505539
2.2902164204071935,0.0,-0.9304261108208759
2.292461558173998,0.0,-0.914135659677734
2.294748630942079,0.0,-0.897454578677637
2.3004962516762024,0.0,-0.8826171287844704
2.3025553592842427,0.0,-0.8659323399847196
2.2977258416115003,0.0,-0.8444879849889653
2.299512599324127,0.0,-0.8278754770794918
2.304952663298794,0.0,-0.8126064360757899
2.310152149679546,0.0,-0.7977048610425869
2.3114660096015784,0.0,-0.7814888908081518
2.3128004635356776,0.0,-0.7648856227365983
2.3137551789330395,0.0,-0.749106782748988
2.3147310263231486,0.0,-0.7329422049363669
2.319541138906188,0.0,-0.7175743201381889
2.320420146624918,0.0,-0.701018076184341
2.317225776281551,0.0,-0.6837548550002119
2.3215929253346546,0.0,-0.6687767108954089
2.32597732844962,0.0,-0.6533647278039794
2.3264013743468377,0.0,-0.6368678398515228
2.322735980401242,0.0,-0.6197689612666
2.322818450476329,0.0,-0.6037503177032255
2.322893605830752,0.0,-0.5873510840975851
2.3227538888144434,0.0,-0.5713828593836002
2.326492330647025,0.0,-0.555965318559147
2.330128438005592,0.0,-0.540523322713848
2.3335703755766373,0.0,-0.5254648439535343
2.336914998642909,0.0,-0.510384452268888
2.332421656923823,0.0,-0.4932192355461505
2.3356414891460844,0.0,-0.4777392952013278
2.338677873023342,0.0,-0.4626465240667168
2.3416167294030714,0.0,-0.44753445965608346
2.3484671495288474,0.0,-0.43271936354160406
2.343408378500355,0.0,-0.415736901867436
2.342101277783193,0.0,-0.3999219981525569
2.348514898060803,0.0,-0.3858468265859589
2.347070962859377,0.0,-0.3696402241401178
2.349409039930545,0.0,-0.3544758991703568
2.3516491419932786,0.0,-0.33929679185379236
2.353847706518373,0.0,-0.3236927161957672
2.3519764997418933,0.0,-0.30755575862251566
2.353913553329399,0.0,-0.2923610498205301
2.3557524440613427,0.0,-0.27715414898393737
2.3535631622978443,0.0,-0.2610832071860807
2.355242956392753,0.0,-0.24546815753234205
2.3607600460333633,0.0,-0.23064259158393116
2.366183710626572,0.0,-0.2157559907985554
2.3675626078745453,0.0,-0.20005823600712389
2.368837364106887,0.0,-0.184351681335253
2.3659885917243715,0.0,-0.16876606243591522
2.371020711983945,0.0,-0.15374258792913123
2.3759814635597882,0.0,-0.13824646404261598
2.376824672500681,0.0,-0.12290026929193451
2.3735915523927784,0.0,-0.10695392657420284
2.374232734180451,0.0,-0.0916238175695546
2.374788184689792,0.0,-0.07587541009946304
2.379227348044214,0.0,-0.060640137850222674
2.3795771986663254,0.0,-0.04485928652267145
2.3838220812705173,0.0,-0.02912532999122917
2.3879554452716443,0.0,-0.014587371164939696
2.387999672658128,0.0,0.0012503538189965785
2.3879418061244824,0.0,0.016671249591532593
2.3917783496543374,0.0,0.032562649228432536
2.391518199755973,0.0,0.04800729357034502
2.3951457822184623,0.0,0.0639740722567377
2.398666593717647,0.0,0.07999107564585074
2.3981000229073124,0.0,0.09547921308823126
2.3974334465781517,0.0,0.11096336885839234
2.400639195555074,0.0,0.12707262791288934
2.3997436261789615,0.0,0.14299135852717398
2.402761495829519,0.0,0.158748839866918
2.4056757597607854,0.0,0.17455125006532832
2.408452696239757,0.0,0.19081826426064416
2.4151048240315727,0.0,0.20747214015242146
2.417697706918846,0.0,0.22343186424356443
2.420185012988842,0.0,0.23943371296498486
2.4145659441502767,0.0,0.2550594074910452
2.412821234234976,0.0,0.2710676882714112
2.4189645121645382,0.0,0.287587706428105
2.4210258216821994,0.0,0.3037004622124093
2.422923877894895,0.0,0.3202746976062346
2.42476716600738,0.0,0.33646424869893504
2.4303989472881105,0.0,0.35369048194833147
2.428128685076317,0.0,0.3689540468805791
2.429981386909327,0.0,0.38313243046526824
2.4313339023505733,0.0,0.3998893037838501
2.432570860827727,0.0,0.4166809415510273
2.429829349905911,0.0,0.4323810013585422
2.4309200378588662,0.0,0.44878922618112094
2.427890112868344,0.0,0.4649017098657947
2.4286769424407444,0.0,0.48177205113692295
2.4335261122829586,0.0,0.4982034331846674
2.4419083489325257,0.0,0.5168168103047992
2.4423347451491217,0.0,0.5338548422908369
2.4427384980404248,0.0,0.5504948956995049
2.4508217824051957,0.0,0.5689715202786697
2.4508846394725468,0.0,0.586143740048057
2.450827349443308,0.0,0.6033417797738598
2.4546356259344915,0.0,0.6211183010451282
2.4544448293366545,0.0,0.637962835706408
2.457888959831108,0.0,0.6562909881602483
2.4611976009741983,0.0,0.6746927959885523
2.46064010386608,0.0,0.6916547399143075
0.0,0.0,0.0
2.45443781185903,0.0,0.7415059188682553
0.0,0.0,0.0
2.4381336530844737,0.0,0.7537959204565642
2.391131035973769,0.0,0.7566745461577323
2.3518103627970692,0.0,0.7614276179915703
2.3119982091963576,0.0,0.7673071618803224
2.2766896299242183,0.0,0.7719458070328032
2.241283319874901,0.0,0.7765520459380311
2.2022825810952873,0.0,0.779004129003357
2.166970815597123,0.0,0.7827218435372435
2.131845083036733,0.0,0.7856338472418978
2.0967733600553005,0.0,0.7881252924265317
2.0683981290487985,0.0,0.7952264958786467
2.0334259018437617,0.0,0.7968908969933614
2.0020948070160336,0.0,0.7999702392710821
1.9746583158109368,0.0,0.8038336493321957
1.943420686064057,0.0,0.8061836248512553
1.912380901954437,0.0,0.8078213204910685
1.8867723510529857,0.0,0.8117919039396659
1.8624577148526669,0.0,0.8175617777182228
1.8350830782313796,0.0,0.8201037105079114
1.809721751183543,0.0,0.8228311997567725
1.786217821447453,0.0,0.8261052562134655
1.7589837899939418,0.0,0.8277149428025015
1.73541586504151,0.0,0.8307272569033879
1.71382994204542,0.0,0.8340401247833297
1.6915431176011304,0.0,0.8385856433878702
1.666298708405182,0.0,0.8398836909758534
1.6448193026663287,0.0,0.8424211901277485
1.623229824716146,0.0,0.8449999622201119
1.6035950767688854,0.0,0.847985158928264
1.5820797658168724,0.0,0.8500821222639786
1.5625121719907966,0.0,0.8526169787076745
1.5428291633938942,0.0,0.8552041701145384
1.5208400309413816,0.0,0.8576488793709333
1.5031199731114784,0.0,0.860496569681337
1.4852763941184879,0.0,0.8634106977993629
1.465889406432887,0.0,0.8648538883001216
1.4463951110407796,0.0,0.8663354908794456
1.4270976488151752,0.0,0.8673478545233155
1.4076964575268462,0.0,0.8683931618030898
1.3935825269238766,0.0,0.8721603870002709
1.3753391442122032,0.0,0.8748384070202015
1.357744155458177,0.0,0.8763485655372307
1.3418632954866339,0.0,0.878759862662008
1.3261643584064267,0.0,0.8807679004666731
1.3104958620397995,0.0,0.8826101039397654
1.2947049348117192,0.0,0.8845129347692898
1.2773029572038201,0.0,0.8851062961692094
1.261741596085143,0.0,0.8864378967014642
1.2470696841909115,0.0,0.8898545964212246
1.2297985455344966,0.0,0.8898986107423906
1.214350131807683,0.0,0.8907242880817063
1.2019967520735555,0.0,0.8939842325257329
1.188213326485068,0.0,0.8957081504392427
1.1727124285034694,0.0,0.8962820761532027
1.1588375542180458,0.0,0.8979150978427403
1.146722916447476,0.0,0.9004390889417203
1.133059269676077,0.0,0.9015989637311672
1.118482954391101,0.0,0.903791945492188
1.1048859432335605,0.0,0.9046607388656176
1.0913246769225997,0.0,0.9053918762280692
1.077642223821326,0.0,0.9061739553956661
1.0655199085193345,0.0,0.9081119559552936
1.053578352992832,0.0,0.9097453787213822
1.0416603880422424,0.0,0.9112626602597544
1.0239383449971469,0.0,0.9071792907934486
1.000587260233085,0.0,0.9003005801726716
0.9872050191043537,0.0,0.9001790101169729
0.9725566599692126,0.0,0.8983927555081517
0.9579729069264273,0.0,0.8964551910692082
0.9447502194733208,0.0,0.8959079321030216
0.9309520362909868,0.0,0.8958751621323505
0.9264218090302497,0.0,0.9034260521775535
0.9205684618784659,0.0,0.9093897442761909
0.910276539910577,0.0,0.9112302787377226
0.8903300711978661,0.0,0.9028490263165835
0.8689794754957977,0.0,0.8929673404817494
0.8576526828984236,0.0,0.8927910592726251
0.8462088517511417,0.0,0.8926536726065795
0.8341815913499401,0.0,0.8929866027286645
0.8243301634826741,0.0,0.8939439476682124
0.8143451413468261,0.0,0.8949536249241175
0.8057193481974494,0.0,0.8973585303212295
0.7959280595877083,0.0,0.8980526287255918
0.7876355221786558,0.0,0.9000257130784409
0.7790348358016437,0.0,0.9022021528501836
0.7731924653562215,0.0,0.9072140935393188
0.7673178512541915,0.0,0.9121882016046088
0.0,0.0,0.0
0.0,0.0,0.0
0.7504364276200785,0.0,0.9286986422412895
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.08617864351480493,-0.0,0.09464270390235145
-0.08962565757881545,-0.0,0.09554183117129861
-0.09191667861377892,-0.0,0.0975055085244484
-0.09425253064220031,-0.0,0.09942565296512311
-0.09548098420067237,-0.0,0.0996362466980313
-0.09660985397149228,-0.0,0.09993766114737197
-0.09788301236324402,-0.0,0.10009453476937202
-0.09970573352531303,-0.0,0.1011076985307215
-0.10088658409322927,-0.0,0.10134543477631232
-0.10343905165497819,-0.0,0.10161379135097141
-0.13078352006410038,-0.0,0.11627841966436876
-0.13216164798714283,-0.0,0.11622950916751966
-0.13429753370721348,-0.0,0.11682539295957815
-0.13572641657526197,-0.0,0.11670192733472079
-0.1377565024585711,-0.0,0.11740590287707722
-0.1392770576275493,-0.0,0.11715759138277088
-0.1400510073405021,-0.0,0.11623130104627853
-0.1414913014477801,-0.0,0.1160569326434807
-0.14289375231406773,-0.0,0.1159196943992084
-0.14429883736168334,-0.0,0.11577065921927912
-0.14584760512339628,-0.0,0.11543169443341753
-0.14725748608710423,-0.0,0.11525724615531253
-0.1487098840535445,-0.0,0.11501900010338012
-0.15024448279023944,-0.0,0.11466296433937789
-0.1510016464215491,-0.0,0.113663990682984
-0.15241660727763803,-0.0,0.1134423987139476
-0.15383356717769975,-0.0,0.11320880535269393
-0.15539033224339222,-0.0,0.11277342171490665
-0.15611534612102934,-0.0,0.11176761027019953
-0.1568531780580979,-0.0,0.11072976353751796
-0.1582700369823157,-0.0,0.11045177858964707
-0.1597268994489174,-0.0,0.11010593804348348
-0.16043459716662137,-0.0,0.10907217808398219
-0.16198515053661297,-0.0,0.10856247512667921
-0.16340384934728258,-0.0,0.1082366944177924
-0.16409939943219679,-0.0,0.1071792288925067
-0.1648066246990005,-0.0,0.10608853121484335
-0.16624042137417402,-0.0,0.10570299097630617
-0.166919550484565,-0.0,0.10462726062566467
-0.16844243810358717,-0.0,0.10407278724872897
-0.16987470180431957,-0.0,0.10365126958650103
-0.1705405057898273,-0.0,0.10255211302040483
-0.17121690142584484,-0.0,0.10141879838635702
-0.17262625244407273,-0.0,0.1009959254975926
-0.17415874266309353,-0.0,0.10034805605496487
-0.17480312624811967,-0.0,0.09922130342766083
-0.1754402201966979,-0.0,0.09809041307556089
-0.17686087019541696,-0.0,0.09759217485905249
-0.1783660513571535,-0.0,0.09692549573387427
-0.17900495801818672,-0.0,0.09574040424453625
-0.18042129682219177,-0.0,0.09520585934173674
-0.1818372208015354,-0.0,0.09465846571318204
-0.18244470276677424,-0.0,0.0934822466158329
-0.18395366234269417,-0.0,0.09272027885371169
-0.18534803351074544,-0.0,0.09216890187964476
-0.1868376232863063,-0.0,0.0914095319139328
-0.18743976064030712,-0.0,0.09016837655799494
-0.1880336531576232,-0.0,0.0889232550022696
-0.18941832749065987,-0.0,0.08832721670380611
-0.19089378426463322,-0.0,0.08751893011873302
-0.19229093382936033,-0.0,0.08686309208767876
-0.1928478578478269,-0.0,0.08561952886756817
-0.19425408240178182,-0.0,0.08490789992834442
-0.1947983394943577,-0.0,0.08365170010370954
-0.0,-0.0,0.0
-0.1971045971867152,-0.0,0.08334133288988575
-0.0,-0.0,0.0
-0.19763867846502217,-0.0,0.08206675803636683
-0.0,-0.0,0.0
-0.1990905202388586,-0.0,0.08116627841056062
-0.0,-0.0,0.0
-0.20046882723078271,-0.0,0.08042542700361992
-0.0,-0.0,0.0
-0.2019144899141748,-0.0,0.07949552668357264
-0.0,-0.0,0.0
-0.20327409459373427,-0.0,0.07876320503317252
-0.0,-0.0,0.0
-0.20472682313072713,-0.0,0.07776842476738215
-0.0,-0.0,0.0
-0.2061081943797922,-0.0,0.07693771643025155
-0.0,-0.0,0.0
-0.207553082116772,-0.0,0.07591256881326372
-0.0,-0.0,0.0
-0.20982959224622016,-0.0,0.075501935192318
-0.0,-0.0,0.0
-0.21032572152770104,-0.0,0.07410864230204163
-0.0,-0.0,0.0
-0.21081259929702328,-0.0,0.07271208962499082
-0.2121500203188227,-0.0,0.07189136859681498
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.2392091281658641,-0.0,0.036646868926651914
-0.23944691662546663,-0.0,0.03505957955476403
-0.2406645617738218,-0.0,0.033609056907540596
-0.24087657999054768,-0.0,0.03205422299880761
-0.2400864603655613,-0.0,0.030372545977177468
-0.24127047291046472,-0.0,0.028940609903053312
-0.24242187626374578,-0.0,0.027706207044002534
-0.24260029778401493,-0.0,0.026097806710665902
-0.24375870392391813,-0.0,0.024631164433124436
-0.24488794729175423,-0.0,0.023364358994652588
-0.24602979256872132,-0.0,0.021871012061446884
-0.2471625215263723,-0.0,0.020363888448072437
-0.24826946563227972,-0.0,0.019059707098019234
-0.248387370330721,-0.0,0.017456066572663496
-0.24949566229164696,-0.0,0.01587181456710148
-0.24959295505403753,-0.0,0.014260322134973117
-0.2506651230242315,-0.0,0.012961330921124104
-0.2527435449307125,-0.0,0.011388612551882742
-0.25479989413139587,-0.0,0.010100195573821762
-0.2548598050651481,-0.0,0.008454570489074173
-0.2559099204081701,-0.0,0.006790628592702824
-0.25694457111099855,-0.0,0.0053373567039328345
-0.2579729297020756,-0.0,0.0037373173437605122
-0.25898973965442523,-0.0,0.0023053749658206585
-0.2609993281817998,-0.0,0.0005921897070992187
-0.2619985594350802,-0.0,-0.0008688233092773652
-0.262987438164997,-0.0,-0.002570479996402521
-0.2649694507344052,-0.0,-0.0040237019655565715
-0.26593669920325586,-0.0,-0.005802759419193321
-0.26789810656910584,-0.0,-0.0073894855496189045
-0.26884740139197333,-0.0,-0.009059512392131583
-0.2707892077694995,-0.0,-0.010686671865779424
-0.2727102533637768,-0.0,-0.01257448648115255
-0.27463557721504905,-0.0,-0.014152728632912162
-0.2765517476842536,-0.0,-0.015752169780222085
-0.278437159117478,-0.0,-0.01771294505688515
-0.2813233234930104,-0.0,-0.019524027731157394
-0.28320799366112,-0.0,-0.021195101472816887
-0.28508275813938677,-0.0,-0.022887136379195087
-0.2879134166941808,-0.0,-0.0250372619805559
-0.2897652523531236,-0.0,-0.02677869542622605
